Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
11989,3N0HIrt88al0xLVKe4hUrZ,Soli Deo Gloria,Onderweg (De reis van je leven),Stil (Verberg mij nu),27,256813,False,0.123,0.0608,8,-23.639,1,0.0371,0.933,0.953,0.0997,0.0545,72.89,4,british
111575,7vYm9Te9s43U9gapRjFHZ4,Little People,Csay Csay,eightyOne,19,292840,False,0.672,0.777,10,-9.973,0,0.0442,0.566,0.93,0.101,0.117,104.0,4,trip-hop
71384,3672DNEisN5yExyR4KUPww,Blind Melon,REGNIG DAG,No Rain,0,217200,False,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,4,metal
75117,4xyFKeBM18JfbKI5ksbCzI,Laura Sullivan,You Are the Reason (Instrumental),You Are the Reason - Instrumental,54,209984,False,0.498,0.236,10,-16.117,1,0.0457,0.99,0.938,0.11,0.148,168.215,3,new-age
71116,4Ql5Q06HoJeQmpIBl9TngL,Evanescence,Helloween Party,Bring Me To Life,2,235893,False,0.318,0.943,4,-3.188,0,0.107,0.00721,2.06e-06,0.242,0.298,189.985,4,metal
79436,0KF5nzdiqZlxVK68MPITst,Ben Rector,Brand New,"30,000 Feet",57,256933,False,0.555,0.452,0,-9.636,1,0.0554,0.694,0.0,0.0595,0.321,179.921,4,piano
109232,5uGAsQOyfMih2F9Zk8TkYH,Charlotte de Witte,Return To Nowhere EP,Sgadi Li Mi,54,384387,False,0.765,0.94,6,-9.784,0,0.0605,0.0597,0.932,0.106,0.0528,135.009,4,techno
55213,6YycppSAeGtSvwmu8qCcr2,Pritam;Soham,Life In A Metro (Original Motion Picture Soundtrack),In Dino,58,397026,False,0.41,0.633,0,-6.989,1,0.0378,0.513,0.0,0.116,0.344,101.461,4,indian
19573,1QgccuE3F6F92kJUTpswy0,Loretta Lynn,Best 70s Rock Tunes,"I Love You, I Love You",0,160050,False,0.565,0.234,7,-8.089,1,0.0286,0.723,0.000354,0.0854,0.484,85.274,3,country
31960,7ltLi7CG003USSGYsSba9s,Alok;Sofi Tukker;INNA,It Don’t Matter - Spotify Singles,It Don’t Matter - Spotify Singles,64,173742,False,0.732,0.864,3,-5.94,0,0.0378,0.161,1.34e-05,0.367,0.568,118.032,4,electro
15799,68nF6Q2pXDSGBs9hh76cHr,Tenno,Mind Temple,Equanimity,59,162857,False,0.529,0.378,10,-10.042,0,0.0365,0.536,0.917,0.353,0.26,139.989,4,chill
74734,1U0r0NTk1REudDGzNICs17,Capital Inicial,Eletricidade,O Passageiro (The Passenger),42,255893,False,0.561,0.592,4,-9.55,0,0.0282,0.124,0.0,0.134,0.62,141.841,4,mpb
61673,3AzWbi657UW4vxzf70SlGK,Seiko Matsuda,風立ちぬ,冬の妖精 (Seiko Matsuda Christmas Songs),20,223906,False,0.61,0.834,8,-5.355,1,0.0331,0.226,7.49e-06,0.0346,0.677,148.868,4,j-idol
37096,4V0Z0Fdc8K2DNsL2lVfeA4,Stevie Wonder,Christmas Dinner,What Christmas Means To Me - Single Version / Mono,0,148146,False,0.545,0.7,5,-6.961,1,0.0323,0.0982,0.0,0.1,0.799,83.506,4,funk
17851,6WvjZs6aOzTmi9wd0mZc1P,Karen Nyame KG;Mista Silva,Koko,Koko,46,172489,True,0.812,0.725,8,-8.947,1,0.0579,0.0277,0.574,0.0826,0.617,115.038,4,club
40683,2AhWt8NoWzWQOlIj1Ko95B,Sarah Farias;Midian Lima,Sarah Farias (Ao Vivo) - Live MK 10 MI,Sobrevivi - Live MK 10 MI,39,281983,False,0.538,0.79,11,-4.245,1,0.045,0.334,0.0,0.177,0.466,107.976,4,gospel
32823,6lg0Md3xQ7U5EYAcsnysiv,DJ Snake,Carte Blanche,Butterfly Effect,41,204800,False,0.224,0.644,5,-7.276,0,0.0386,0.00407,0.252,0.537,0.0387,149.822,4,electronic
39424,54oEOJSjmvxNN8NzgzDsJq,Sarah Connor,All I Want For Christmas Is You,Christmas In My Heart,0,288440,False,0.649,0.517,9,-5.227,0,0.0273,0.54,0.0,0.0601,0.185,119.968,4,german
111726,62Q6hphKu79vBokoTR2zFR,Roots Manuva,Run Come Save Me,Sinny Sin Sins,18,216093,True,0.499,0.873,9,-5.795,0,0.408,0.0552,0.0,0.168,0.58,186.123,4,trip-hop
13852,5SMnHUNB2iBm3rkuoHpIZO,Robert Owens,I'll Be Your Friend,I'll Be Your Friend - Original Mix (2011 Remastered Version),34,456911,False,0.731,0.859,10,-6.209,0,0.0414,0.000652,0.000184,0.116,0.573,121.867,4,chicago-house
60574,3TaVLeN9EdU7byA3pRcmOL,Masicka,History,History,21,185077,False,0.519,0.732,6,-6.323,1,0.448,0.494,0.0,0.0965,0.382,192.308,4,j-dance
77065,6LgkG3CQKp6qejNMpOatMj,LUDMILLA,Numanice (Ao vivo),Sintoma de Amor / Depois do Amor / Agenda - Ao vivo,56,325002,False,0.502,0.68,0,-6.172,1,0.0347,0.754,0.0,0.0866,0.786,156.935,4,pagode
22435,7GuystqoYPZfqwVl6ko1as,DeadSquad,Catharsis,Slave To The God Of Agony,24,147134,False,0.267,0.942,11,-3.309,0,0.167,0.00172,0.915,0.108,0.278,149.148,4,death-metal
24645,0gWbsvG8ok3Q3kTcNvlBaj,Seth Troxler,Evangelion,Evangelion - Jonson & Siminski Remix,5,440000,False,0.811,0.667,7,-12.026,1,0.0693,0.000338,0.922,0.0948,0.505,126.004,4,detroit-techno
6767,7FCywPUtOExT6UHSOWjTDg,Triptykon,Eparistera Daimones,In Shrouds Decayed,17,415933,False,0.487,0.456,9,-7.037,1,0.0349,0.00663,0.00962,0.119,0.037,118.035,4,black-metal
7530,4CKddvnUs8qmE2ymL7Q33L,Balsam Range,Five,From A Georgia Battlefield,22,297146,False,0.497,0.409,5,-7.755,1,0.029,0.852,0.0,0.077,0.386,78.825,4,bluegrass
3962,50f6Sc85lbQgEaOfQm41Zr,Lauren Daigle,How Can It Be,Trust in You,66,211600,False,0.413,0.636,9,-5.651,1,0.0407,0.0186,0.0,0.106,0.203,176.048,4,alternative
93965,0YepiFIfBa3Ja4j7kHPuhZ,Vadim Kozin,Вадим Козин. 20 золотых песен,Хризантемы,0,193400,False,0.339,0.0594,2,-19.119,0,0.0519,0.994,0.000872,0.243,0.18,81.953,3,romance
4301,3COXRJvjezdFZEdf289V4W,aswekeepsearching,Zia,Uns,24,281062,False,0.37,0.624,5,-6.854,1,0.0276,0.417,0.0138,0.12,0.167,150.053,4,ambient
74092,6N7tD8zXsfjC19RIHhzg4i,Kid Abelha,Só as Melhores do Pop Rock Brasileiro,Alice (Não me escreva aquela carta de amor),0,188506,False,0.585,0.7,11,-8.591,0,0.0847,0.085,0.245,0.103,0.951,177.588,4,mpb
6516,4m9lCws9FeI0IwhVkHTb8P,Lifvsleda,Sepulkral Dedikation,Djefvulen,18,266254,False,0.376,0.866,9,-7.781,1,0.0587,9.12e-05,0.883,0.608,0.122,130.001,4,black-metal
101940,3Y4VTVeGZhchi8mZdAfmfD,Vacuum Cleaner White Noise,Colic Sweep Vacuum Cleaner White Noise (The Best White Noise For Any Colic Baby),Vacuum Cleaner White Noise,32,3600120,False,0.0989,0.0134,8,-22.592,1,0.0673,0.958,0.871,0.119,0.0272,91.202,4,sleep
46724,3SVvuOYDMKs9VifJPtk7X3,Forze DJ Team,Thunderdome Die Hard,'98 To Piano,17,366968,True,0.741,0.91,5,-7.419,0,0.0547,0.0666,0.408,0.159,0.556,149.869,4,happy
65433,7AqdmyhxeYqwfwW52TTPdF,Yuvan Shankar Raja;Shankar Mahadevan,Billa (Original Motion Picture Soundtrack),Vethalaiya Potendi,51,262120,False,0.822,0.948,1,-3.178,1,0.127,0.174,0.00131,0.0821,0.821,120.025,4,k-pop
62584,30PWDbyVkYtkXA8UDT9mOf,櫻坂46,Nobody's fault (Special Edition),Buddies,39,302146,False,0.47,0.803,5,-3.064,1,0.0391,0.0531,0.0,0.134,0.267,145.886,4,j-pop
104905,4iWMZ0GgMiQBUztVWnYZOs,Chema Rivas,Si Tú Te Vas,Si Tú Te Vas,54,167535,False,0.723,0.686,8,-5.508,0,0.191,0.048,0.0,0.16,0.683,102.88,4,spanish
49249,5ZG9hQoK9eTVBrxTs0TYF5,Beatcrooks,Middelvingers (ApresSki met Mie Anthem 2015),Middelvingers (ApresSki met Mie Anthem 2015),28,256000,False,0.603,0.995,5,-4.783,0,0.083,0.0566,0.0979,0.283,0.551,150.048,4,hardstyle
1086,6UV8gki3IIkVNP9jlxScM6,Juanafé,La Makinita,La Jardinera,33,222408,False,0.696,0.724,2,-4.86,1,0.0345,0.65,0.0,0.104,0.965,99.929,4,afrobeat
109004,5aUSEPNd3m5xliFK4pn5mU,Zedd;Kehlani,Good Thing (with Kehlani),Good Thing (with Kehlani),68,210901,True,0.693,0.564,1,-3.857,0,0.0378,0.399,0.0,0.0409,0.574,185.913,3,techno
51382,01NsPGMDWGOrNWK9QylpHw,Mac Miller;Ty Dolla $ign,Hip Hop Slow Jamz,Cinderella,0,480186,True,0.408,0.533,8,-6.871,0,0.0536,0.235,0.0,0.345,0.239,140.069,4,hip-hop
88156,5GKcpbYj5beL11aH0bloA2,KAROL G,Perreo Tenebroso Vol. 1,PROVENZA,0,210200,False,0.87,0.516,1,-8.006,1,0.0541,0.656,0.00823,0.11,0.53,111.005,4,reggae
73217,7wrzn0qwqIvhfsLAG5BimM,Jan Blomqvist;Elena Pitoulis,Remote Control,More,44,526934,False,0.647,0.464,0,-11.442,0,0.031,0.0382,0.731,0.0999,0.04,124.031,4,minimal-techno
33854,12HWdKlpYI9wbXO6WbSiKk,Tommy Ice,You & Me,You & Me,43,158418,True,0.707,0.635,8,-5.968,0,0.255,0.509,0.0,0.135,0.548,177.055,4,emo
8477,4Z524Thpkxb5g8ZKHa7nWI,Extreme Music,Glory Pop 2,Hold On,58,255498,False,0.526,0.689,5,-7.733,0,0.0324,0.0214,0.0,0.106,0.284,72.93,4,blues
89392,1OMNgDgAVuAaFZblmBwVvc,Don Omar,Feliz Cumpleaños con Perreo,Pobre Diabla,1,255680,False,0.741,0.787,5,-6.228,1,0.0525,0.217,0.0179,0.0835,0.771,91.993,4,reggaeton
9809,6TwIcghxoVmFkfG6PFgCeF,Febem;Pizzol,RUNNING,R.U.A,44,172149,True,0.922,0.646,11,-4.131,0,0.161,0.0179,0.0,0.125,0.515,92.041,4,brazil
44013,4CeeEOM32jQcH3eN9Q2dGj,Nirvana,Nevermind (Remastered),Smells Like Teen Spirit,83,301920,False,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,4,grunge
30802,0rbbxIeycN5WGoYWryIlWx,Dillon Francis;DJ Snake,Get Low,Get Low,47,214933,False,0.674,0.936,11,-4.477,0,0.0832,0.0302,0.661,0.556,0.75,101.035,4,edm
29401,7wC9cG5EgruIiQe6Xt6SFm,Sikdope,Snakes,Snakes,50,174375,False,0.86,0.956,11,-1.611,1,0.0727,0.0262,0.722,0.183,0.0794,128.013,4,dubstep
61355,3LaQXcw7Z8fB937bfDNIWL,Momoiro Clover Z,MOMOIRO CLOVER Z,The Diamond Four,23,225160,False,0.777,0.949,2,-2.488,1,0.0585,0.306,1.63e-05,0.299,0.85,109.992,4,j-idol
93239,0Wium78nYXiKpv1sq7vebf,Ivan Rebroff,Ah ! Si j'étais riche...,Matuschka,5,183320,False,0.336,0.453,0,-10.27,1,0.038,0.95,0.155,0.139,0.599,142.204,5,romance
111777,3K60QrITzr3A7VfO9gj65y,Waldeck;la Heidi,Gran Paradiso,Get On Uppa,21,223689,False,0.856,0.69,5,-10.781,1,0.0365,0.248,0.531,0.112,0.927,106.503,4,trip-hop
63312,1p8B91IjEd9fjOPOSsEN75,MADKID,RISE,RISE,51,206213,False,0.47,0.932,7,-3.202,1,0.174,0.0182,0.0,0.464,0.584,164.981,4,j-rock
108779,0N0xou1mzdylhugO28TJAY,Julio Sosa;Orquesta de Leopoldo Federico,20 Great Tangos,Mano a Mano,17,200306,False,0.446,0.648,0,-9.425,0,0.0609,0.979,0.293,0.0923,0.655,113.816,4,tango
8654,3ODl8J0TZAykdMCtCIO28n,Jack White;Alicia Keys,As I Am (Expanded Edition),Another Way to Die,57,262240,False,0.486,0.765,4,-4.23,0,0.128,0.0239,3.02e-05,0.11,0.386,141.933,4,blues
106454,26ddue2i7qw3ZDtnfSEuXx,Ikson,Island,Island,30,192000,False,0.662,0.609,0,-5.394,0,0.0344,0.18,0.0534,0.0857,0.218,94.973,4,swedish
2600,40gvh6jP5qxMJuMmF9lG9A,The Neighbourhood,Wiped Out!,Baby Came Home 2 / Valentines,71,390493,False,0.21,0.499,2,-9.754,0,0.0485,0.0687,0.00315,0.773,0.108,74.094,4,alt-rock
35101,1vKZmkvwJMEir9w8SxnTI3,Zé Vaqueiro,O Original,Decida,48,149934,False,0.639,0.915,7,-2.367,1,0.0844,0.459,0.0,0.107,0.78,157.932,4,forro
71554,1aXFBWnnPFRKUN7vuIA5h0,Metallica,Garage Inc.,Turn The Page,64,366466,False,0.426,0.813,8,-3.963,1,0.0318,1.94e-05,0.022,0.0937,0.228,149.013,4,metal
102578,0oiCeOPwm4zhwfyIpAE37y,John Mayer,The Search for Everything,Love on the Weekend,66,212320,False,0.718,0.583,7,-7.884,1,0.0288,0.623,0.000681,0.0612,0.422,119.971,4,songwriter
83117,399aZ7EyH9ARcg1nBkVKFK,R3HAB;Sigala;JP Cooper,Runaway (with Sigala & JP Cooper),Runaway (with Sigala & JP Cooper),47,168196,False,0.617,0.756,3,-5.811,1,0.104,0.213,0.0,0.152,0.432,121.828,4,progressive-house
108875,56hVuDeMiJnFmhxJFiBnoh,Hugo Del Carril,Marcha Peronista - Evita Capitana,A media luz,16,125160,False,0.505,0.471,2,-8.727,1,0.181,0.98,6.68e-05,0.156,0.83,173.66,3,tango
113285,6jVGHnqzyD5l23YpJQP7RW,Hillsong Young & Free,Out Here On A Friday Where It Began,Pride Of A Father - Live,49,312133,False,0.469,0.27,11,-10.886,1,0.0283,0.827,0.0,0.687,0.278,142.029,4,world-music
98179,6JX1kY1y5qEcHcq7B9gcya,Idina Menzel;Kristen Bell;Cast of Frozen Fever,"Making Today a Perfect Day (From ""Frozen Fever"")","Making Today a Perfect Day - From ""Frozen Fever""",52,301586,False,0.653,0.508,0,-6.22,1,0.105,0.691,0.0,0.074,0.503,117.986,4,show-tunes
3405,1hhMX7QQIhBsXjFmTK7owB,GAYLE;blackbear,fmk (with blackbear),fmk (with blackbear),68,189075,True,0.53,0.532,2,-5.957,1,0.0569,0.111,0.0,0.188,0.536,71.797,4,alternative
41517,1sAF18kgegdsrhitXdreDO,Slowgold,Kärlek,Vill inte du,23,305080,False,0.582,0.49,4,-8.874,0,0.0269,0.078,0.617,0.0762,0.639,104.826,4,goth
30291,0JvNnk5PX2XuWwB3iMG49c,Becky Hill;Topic,Night Drive Autumn/Winter 2022/23,My Heart Goes (La Di Da),0,148960,False,0.695,0.781,7,-5.578,0,0.0452,0.0185,3.12e-05,0.295,0.456,124.04,4,edm
53579,3tIwZrNqHy9PFxVTei9djX,Nathan Dawe;Ella Henderson,Beautiful Trending Hits 2022,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
942,7dE07ULna9h2PituTjrinM,Cannon's Jug Stompers,The Best Of Cannon's Jug Stompers,Going To Germany,28,154106,False,0.49,0.198,7,-13.405,1,0.0341,0.973,0.0212,0.125,0.636,106.71,4,acoustic
43356,3fvsxmytTns1ApIWBqfANZ,Jess Bays;Poppy Baskcomb,Temptation (feat. Poppy Baskcomb),Temptation (feat. Poppy Baskcomb),63,172197,False,0.744,0.703,3,-8.111,0,0.048,0.0195,0.00449,0.141,0.819,125.023,3,groove
68668,6mmPpaltUZK7xjNlBPQQ0p,Rauw Alejandro;Chencho Corleone,VICE VERSA,Desesperados,83,224996,True,0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,4,latino
35520,4DAR1lX8D0pFUWmjrlnMro,Bonde do gato preto,São João do Gato Preto,Fogo Sem Fuzil,40,132075,False,0.71,0.79,8,-2.452,1,0.0641,0.627,0.0,0.0784,0.917,180.26,4,forro
14951,50IsRhksHs6Uic61RaGoed,Peppa Pig,Look In A Book,Look In A Book,43,170705,False,0.866,0.757,2,-6.124,1,0.0562,0.486,0.0,0.0528,0.919,125.002,4,children
87246,6BK1Z6VNYJjJ1wfwU8wdCr,Legião Urbana,Legião Urbana,A Dança,48,242000,False,0.759,0.389,11,-13.917,0,0.0648,0.00171,0.00175,0.1,0.68,136.059,4,r-n-b
25182,31H6au3jhblhr6MMJiXnCq,Eric Carmen,The Definitive Collection,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",74,251066,False,0.712,0.549,5,-9.484,1,0.0254,0.011,0.0,0.118,0.552,109.882,4,disco
101439,7GINihl73NgdMH2N33P2rR,Rain Sounds,Loopable Rain Sounds,Perfect Rain,38,160639,False,0.0924,0.824,7,-21.031,1,0.0801,4.7e-06,0.975,0.757,0.0316,88.219,4,sleep
107309,73kadnv7SduzhApfRUv5C0,Tove Lo,BLUE LIPS (lady wood phase II),hey you got drugs?,50,258032,True,0.625,0.706,9,-4.604,1,0.0326,0.301,0.0,0.0735,0.273,123.019,4,synth-pop
48187,4DJB545MiwGPfm6Fgo09LV,Black Rob,The Hip Hop Collection,Whoa!,0,238840,True,0.737,0.705,7,-6.231,1,0.24,0.0579,0.0,0.321,0.557,86.401,4,hardcore
12668,3c1K5tI1PxO1BikIOJ5Z0P,Joey Yung,薛丁格的貓,心之科學,40,235349,False,0.46,0.747,8,-6.249,1,0.0313,0.0669,7.65e-06,0.109,0.259,139.83,4,cantopop
58759,4XgPM5HdclVwRNcfYoMWcv,Faderhead;Chris Harms,Better,Better,21,310571,False,0.441,0.756,9,-7.557,0,0.0322,0.0212,0.105,0.378,0.367,144.3,4,industrial
58016,7LyODTwVRK0KN0615tcBPq,Marilyn Manson,Halloween Scary Party,The Beautiful People,0,222773,True,0.609,0.948,9,-4.938,1,0.113,0.00404,0.0978,0.042,0.786,144.037,4,industrial
102377,62AuGbAkt8Ox2IrFFb8GKV,Neil Diamond,Sweet Caroline,Sweet Caroline,78,203573,False,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,4,songwriter
69363,4O93uCJuBqxV6LBH8SkWNb,Anil Raveendran;Hari Mahesh G,Njan Nin Snehithan,Njan Nin Snehithan,30,78791,False,0.674,0.0598,0,-21.798,0,0.0587,0.92,0.000195,0.0927,0.484,111.859,3,malay
95427,7KGzIdQjVe2X4bQyCEEJvU,Mickey Taveras,Baladas Románticas ¡Éxitos Latino!,Cuando el Amor Se Acaba,30,284800,False,0.504,0.868,8,-4.788,1,0.044,0.535,0.000684,0.104,0.73,170.45,4,salsa
71652,0fxGA5lxrdYNYoE7yJxTNZ,Linkin Park,Hybrid Theory (Bonus Edition),My December,59,260560,False,0.73,0.585,0,-9.274,1,0.0238,0.375,0.0101,0.147,0.721,100.021,4,metal
14192,3XMZge3KZFAZmBCfNbUP19,Cri-Cri,"Las 100 Clásicas de Cri Cri, Vol. 2",Orquesta De Animales,42,153440,False,0.607,0.379,2,-10.36,1,0.0553,0.651,0.0,0.0526,0.96,112.163,4,children
96950,6U7GUjtamt2P0LcFod1dBT,Sérgio Mendes;Black Eyed Peas,Timeless,Mas Que Nada,64,262840,False,0.747,0.928,5,-6.107,0,0.0824,0.0297,1.75e-06,0.113,0.87,100.065,4,samba
45644,4MOOxZXuvhz2y9wxdoRrce,John Pizzarelli,John Pizzarelli Meets The Beatles,Can't Buy Me Love,23,214000,False,0.539,0.434,0,-8.523,1,0.0387,0.229,1.32e-06,0.0739,0.804,104.869,4,guitar
104420,4b6jzO3iSkDnzNBqKbXs3U,Nach;Shuga Wuga,El Mejor,Amor Libre,31,313573,False,0.641,0.771,0,-6.972,1,0.186,0.321,0.0,0.343,0.756,90.964,4,spanish
50324,4DOvJ6NqRhut3SkkqVnA84,Asspera,La Concha de Dio$,El Cazita,25,236769,True,0.543,0.928,10,-4.736,0,0.0733,8.16e-05,0.0,0.0547,0.481,129.995,4,heavy-metal
26895,5nvXf0TVmDejPpn9Xvpdwl,Alan Menken,Raiponce,"Horse with No Rider - From ""Tangled""/Score",20,116920,False,0.183,0.251,5,-14.319,0,0.04,0.663,0.876,0.105,0.0369,71.857,4,disney
8598,5g9aRY6CDZx8KOwahk0DjC,Blind Faith,The Witcher A New Saga Begins The Ultimate Fantasy Playlist,Battle of Evermore,0,247866,False,0.534,0.416,4,-13.251,0,0.0309,0.572,1.87e-05,0.376,0.374,145.092,4,blues
64247,2uXsKwL314wMze7QHoSYgK,Ella Fitzgerald,Christmas Playlist 2022,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
75869,64pFTpG7QRyILWwXnnJhVB,Jon Schmidt,Walk in the Woods,Cherished Moments,20,278373,False,0.482,0.0223,3,-24.897,1,0.0667,0.994,0.921,0.111,0.247,116.495,4,new-age
102911,41SIHXoItJqYfl8B8klTrb,Prateek Kuhad,In Tokens & Charms,Held You Tight,33,205918,False,0.675,0.54,1,-11.309,1,0.0503,0.00697,0.00529,0.231,0.562,119.997,4,songwriter
30962,3zxUdf7XmWpH6oddULwbwJ,DJ Snake;Selena Gomez,Revelación - EP,Selfish Love (with Selena Gomez),55,168648,False,0.723,0.647,5,-7.975,0,0.103,0.02,0.331,0.1,0.456,110.963,4,edm
78592,6az77dpPO3x88vmaEn2oCR,Lollies,Après Ski Hits - Party total !,Arsch im Schnee - Skihütten Mix,27,181973,False,0.742,0.985,7,-1.267,1,0.138,0.148,0.0,0.39,0.965,134.011,4,party
66597,0Yi403m0JdG16Qgm5eYkL9,Mini Pop Kids,Mini Pop Kids 18,Toosie Slide,11,252146,False,0.744,0.723,6,-4.505,1,0.109,0.269,0.0,0.199,0.763,81.619,4,kids
110021,7GjQssVu8uKn4WGTIgTOIA,Tiësto;Charli XCX,Hot Mix Pop,Hot in It,3,129817,False,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,4,trance
20468,13lcPEauPnz6ynDJIfHZAR,Burna Boy,Comme un lundi,Last Last,0,172342,False,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,dance
23414,24KBMWfxD8l3z9JwfgU9oL,Nora En Pure,Birthright,Birthright,55,183565,False,0.641,0.71,11,-9.871,1,0.036,0.0175,0.926,0.146,0.0364,122.021,4,deep-house
22874,1H7scSAILrSvhYCjK8PMHW,Traitors;Trevor Strnad,Night Terrors,Burnout,21,224825,True,0.384,0.993,11,-2.134,1,0.266,0.000211,0.154,0.0889,0.261,171.968,4,death-metal
76613,43giVeu0nQElsqMHG3iNXf,Tarja,Colours in the Dark,Mystique Voyage,22,434680,False,0.375,0.634,8,-7.169,1,0.0316,0.517,0.0124,0.545,0.073,80.014,4,opera
80452,4yR2z3JafnCo86THA6ISZ4,Atif Aslam,Kalyug,Aadat,60,333740,False,0.63,0.746,0,-6.551,0,0.0398,0.175,0.000836,0.271,0.34,102.954,4,pop-film
37344,7lhxbliD1eFzb5WWk0LZvO,Barry White,70s Christmas Party,"Can't Get Enough Of Your Love, Babe",0,267160,False,0.733,0.767,5,-6.967,1,0.0546,0.184,2.11e-05,0.0986,0.787,111.936,4,funk
75307,5NZAXNg5JGgAhxA8J2Sjsk,Laura Sullivan,More Than All the Stars,More Than All the Stars,41,141141,False,0.503,0.141,1,-26.212,1,0.0315,0.992,0.946,0.108,0.579,119.781,3,new-age
13725,3Mhkr408AHdnuQKw1sIZLQ,Pal Joey,Pal Joey Presents Hot Music,Tomorrow,5,357637,False,0.804,0.954,4,-6.321,0,0.0553,0.0585,0.348,0.111,0.385,119.989,4,chicago-house
111606,7CGhUAQcsn81EVNqCHfxGc,Emancipator;Murge,Sea To Sky,Sea To Sky,46,264003,False,0.663,0.465,11,-11.532,0,0.03,0.0542,0.945,0.111,0.271,125.516,4,trip-hop
47998,3yz3yceLHbR6jlyvfxrEBn,Raimundos,Acústico - Ao Vivo,Bê a Bá - Ao Vivo | Acústico,35,240746,True,0.358,0.916,11,-3.571,1,0.0952,0.326,8.63e-06,0.148,0.348,161.703,4,hard-rock
3919,6GGaeNKmqQQfQmTlNoUezD,The Score,Victorious,Victorious,53,196616,False,0.509,0.715,5,-6.328,0,0.0419,0.0303,4.31e-06,0.468,0.277,159.872,4,alternative
7241,6J6Oh5lczlN1q74WpT40I8,Lonesome River Band,Carrying The Tradition,Sitting On Top Of The World,25,119626,False,0.582,0.715,0,-9.654,1,0.0329,0.421,0.000277,0.32,0.843,150.814,4,bluegrass
109669,4HadYIhNfy7evMUI5W6wEc,Joachim Pastor,Reykjavik,Reykjavik,51,456762,False,0.766,0.347,1,-12.763,0,0.053,0.0369,0.85,0.0987,0.297,122.019,4,techno
77272,0mUO5CsbbROn7HR2cZ4XZ3,Dilsinho;Sorriso Maroto,Juntos (Ao Vivo),Nosso Flow / Santo Forte - Ao Vivo,47,269333,False,0.478,0.772,0,-6.337,0,0.0609,0.265,0.0,0.667,0.668,126.072,4,pagode
89110,373tx0f1dUm6FPzgKJBPap,KAROL G;Maldy,Noche de Halloween Latino,GATÚBELA,6,209160,False,0.627,0.858,11,-2.824,0,0.386,0.263,0.0,0.21,0.342,92.523,4,reggaeton
97617,6kLC6dq44QyIlHGdVM6Lb7,Atitude 67;Tássia Holsbach,Atitude 67 (Ao Vivo),Desarrumar - Ao Vivo,48,210973,False,0.694,0.867,4,-5.603,1,0.0793,0.531,0.0,0.189,0.642,169.996,4,sertanejo
29115,0lw9uF9EXHY06DtbTWa2l9,Dabin;Dia Frampton,Wild Youth,Bloom,51,240000,False,0.599,0.565,1,-6.304,1,0.0265,0.227,4.32e-05,0.0984,0.142,134.125,4,dubstep
106422,0W15FUJGqqbVNvHGYR8nZk,Rasmus Hagen;ALIUS,Love & Hurt,Fraction,52,195226,False,0.693,0.393,4,-8.675,1,0.0437,0.68,0.0,0.133,0.328,142.996,4,swedish
58052,02cQ2pZO0282lsQcjtHV8O,Static-X,Start a War,Skinnyman,44,220200,False,0.582,0.961,1,-5.707,1,0.0482,0.00118,0.387,0.137,0.794,91.407,4,industrial
110282,6kcNjnL7G6Ym2sJjO017YO,Ace Ventura;Module Virus,Psychedelic Awakening,Going Back - Module Virus Remix,28,425386,False,0.677,0.952,1,-5.536,1,0.0593,0.000747,0.822,0.147,0.331,145.022,4,trance
70057,5CrShYXYibJD0kx4q56xhZ,Jay Chou,杰倫,反方向的鐘,50,256733,False,0.57,0.887,7,-7.993,0,0.0448,0.0908,3.41e-06,0.197,0.182,94.607,4,mandopop
12211,4saeFbTlCs7QBSNMXzt4D7,my little airport,在動物園散步才是正經事,"柯德莉,關於風景",35,98495,False,0.716,0.329,9,-12.584,1,0.037,0.402,0.00185,0.086,0.434,124.644,3,cantopop
86107,2Cdvbe2G4hZsnhNMKyGrie,Joan Jett & the Blackhearts,I Love Rock 'N' Roll (Expanded Edition),I Love Rock 'N Roll,78,175173,False,0.535,0.716,4,-5.025,1,0.0431,0.326,0.0,0.659,0.901,94.379,4,punk
102168,6i9997Q9R4M7RuqQEHq3ed,Vismay Patel,Badra Bahara,Badra Bahara,46,156107,False,0.77,0.273,0,-14.931,1,0.0311,0.497,0.0726,0.121,0.447,100.032,4,songwriter
